Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp3pm,RainToday,
BadgerysCreek,7,22,1,NA,NA,N,33,SSW,ENE,4,19,100,50,1019,1012,NA,NA,20,No,
BadgerysCreek,6,23,2,NA,NA,WSW,31,NNW,S,2,13,75,38,1016,1014,NA,NA,22,Yes,
BadgerysCreek,7,25,0,NA,NA,E,26,NNE,ENE,4,9,68,37,1019,1014,NA,NA,24,No,
BadgerysCreek,9,26,0,NA,NA,SW,44,NNE,SSE,6,4,97,33,1013,1009,NA,NA,26,No,
BadgerysCreek,6,24,0,NA,NA,ESE,35,WNW,E,4,20,53,50,1016,1012,NA,NA,21,No,
BadgerysCreek,5,29,0,NA,NA,SW,41,NNE,NE,7,11,76,26,1011,1005,NA,NA,28,No,
BadgerysCreek,7,23,0,NA,NA,WSW,54,WSW,WSW,22,22,35,23,1013,1011,NA,NA,22,No,
BadgerysCreek,5,22,0,NA,NA,E,35,SW,ESE,6,20,50,58,1022,1020,NA,NA,19,No,
BadgerysCreek,10,24,0,NA,NA,ESE,35,NNE,E,13,13,67,45,1023,1018,NA,NA,23,No,
BadgerysCreek,8,28,0,NA,NA,NNE,24,N,NNE,4,11,82,37,1019,1012,NA,NA,27,No,
BadgerysCreek,12,33,0,NA,NA,NW,59,NNW,NW,6,35,52,26,1009,1004,NA,NA,32,No,
BadgerysCreek,16,22,9,NA,NA,W,59,WNW,W,19,28,55,35,1006,1008,NA,NA,19,Yes,
BadgerysCreek,7,21,0,NA,NA,WSW,44,W,SW,26,15,35,28,1019,1018,NA,NA,20,No,
BadgerysCreek,5,22,0,NA,NA,ESE,41,SSW,SSE,6,4,57,32,1028,1025,NA,NA,21,No,
BadgerysCreek,8,23,0,NA,NA,E,24,W,E,7,7,56,32,1033,1028,NA,NA,22,No,
BadgerysCreek,5,31,0,NA,NA,NNE,24,N,ENE,4,7,61,22,1026,1020,NA,NA,29,No,
BadgerysCreek,8,32,0,NA,NA,WNW,43,N,WNW,6,26,48,17,1019,1014,NA,NA,31,No,
BadgerysCreek,11,35,0,NA,NA,W,57,NNW,E,6,20,35,37,1015,1012,NA,NA,29,No,
BadgerysCreek,15,17,0,NA,NA,NNE,28,E,E,6,13,94,86,1019,1014,NA,NA,16,No,
BadgerysCreek,10,22,6,NA,NA,SW,41,SW,SSE,7,7,57,27,1014,1013,NA,NA,22,Yes,
BadgerysCreek,11,19,0,NA,NA,E,33,SSE,ESE,9,22,57,52,1017,1013,NA,NA,18,No,
BadgerysCreek,10,21,2,NA,NA,ESE,33,WSW,ESE,4,24,78,48,1013,1010,NA,NA,19,Yes,
BadgerysCreek,5,27,0,NA,NA,WSW,35,SW,SSW,6,13,79,27,1012,1007,NA,NA,24,No,
BadgerysCreek,12,20,6,NA,NA,W,37,NA,NNE,0,13,97,56,1006,1003,NA,NA,19,Yes,
BadgerysCreek,6,17,10,NA,NA,SW,59,WNW,SW,35,28,92,72,1006,1011,NA,NA,15,Yes,
BadgerysCreek,4,22,18,NA,NA,ESE,28,SW,ESE,7,19,73,42,1020,1018,NA,NA,19,Yes,
BadgerysCreek,8,22,0,NA,NA,ENE,30,WSW,SE,7,7,75,40,1026,1023,NA,NA,20,No,
BadgerysCreek,6,29,0,NA,NA,SW,31,NW,NE,4,7,78,27,1025,1020,NA,NA,28,No,
BadgerysCreek,9,33,0,NA,NA,NW,43,NA,WNW,0,26,74,14,1019,1014,NA,NA,32,No,
BadgerysCreek,12,25,0,NA,NA,E,35,SSW,ESE,19,17,34,48,1016,1016,NA,NA,22,No,
BadgerysCreek,14,24,0,NA,NA,NNE,28,NNE,NE,7,13,65,48,1023,1018,NA,NA,23,No,
BadgerysCreek,12,30,0,NA,NA,ENE,24,NA,E,0,6,95,32,1017,1011,NA,NA,30,No,
BadgerysCreek,10,35,0,NA,NA,WSW,44,NA,WSW,0,26,49,12,1008,1007,NA,NA,33,No,
BadgerysCreek,10,30,0,NA,NA,W,44,N,W,2,15,81,27,1014,1010,NA,NA,27,No,
BadgerysCreek,9,20,0,NA,NA,S,59,SW,S,7,35,74,34,1016,1019,NA,NA,18,No,
BadgerysCreek,9,21,0,NA,NA,ENE,31,SSW,ESE,11,11,57,36,1028,1026,NA,NA,20,No,
BadgerysCreek,5,27,0,NA,NA,NNE,33,NNE,N,9,15,67,29,1024,1017,NA,NA,26,No,
BadgerysCreek,8,34,0,NA,NA,SW,52,WSW,NNW,2,19,77,18,1013,1006,NA,NA,33,No,
BadgerysCreek,14,24,0,NA,NA,SW,35,NA,NNE,0,7,78,59,1011,1007,NA,NA,22,No,
BadgerysCreek,9,23,0,NA,NA,ENE,48,SW,ESE,13,19,41,39,1016,1015,NA,NA,20,No,
BadgerysCreek,11,21,0,NA,NA,E,28,SSE,ENE,7,11,62,44,1026,1024,NA,NA,20,No,
BadgerysCreek,8,25,0,NA,NA,E,33,SW,NNW,4,7,64,35,1025,1020,NA,NA,24,No,
BadgerysCreek,9,27,0,NA,NA,E,31,NNW,NE,4,19,61,37,1020,1014,NA,NA,26,No,
BadgerysCreek,11,33,0,NA,NA,ESE,39,NW,ESE,4,19,64,31,1016,1012,NA,NA,31,No,
BadgerysCreek,12,34,0,NA,NA,WSW,61,NNE,NW,4,26,61,19,1008,1001,NA,NA,33,No,
BadgerysCreek,12,22,0,NA,NA,ESE,33,S,ESE,11,19,46,36,1015,1014,NA,NA,21,No,
BadgerysCreek,12,19,0,NA,NA,SE,22,S,E,7,11,83,77,1021,1020,NA,NA,16,No,
BadgerysCreek,11,27,0,NA,NA,NNW,33,WSW,E,4,15,67,48,1020,1016,NA,NA,26,No,
BadgerysCreek,11,34,0,NA,NA,WSW,33,E,ENE,4,19,76,35,1018,1013,NA,NA,32,No,
BadgerysCreek,17,34,1,NA,NA,E,31,WSW,ESE,4,22,74,38,1016,1011,NA,NA,32,No,
BadgerysCreek,19,27,0,NA,NA,NE,22,E,NE,4,4,80,56,1014,1010,NA,NA,26,No,
BadgerysCreek,17,30,1,NA,NA,SE,37,ESE,ESE,4,22,76,53,1012,1010,NA,NA,26,Yes,
BadgerysCreek,16,30,12,NA,NA,WSW,35,N,WSW,6,15,91,32,1014,1012,NA,NA,29,Yes,
BadgerysCreek,14,21,0,NA,NA,ESE,39,SSE,SE,9,19,69,57,1023,1023,NA,NA,18,No,
BadgerysCreek,8,23,0,NA,NA,ESE,31,SE,ESE,9,17,55,39,1029,1026,NA,NA,22,No,
BadgerysCreek,7,29,0,NA,NA,NNE,35,NNE,NE,7,9,66,30,1025,1018,NA,NA,28,No,
BadgerysCreek,12,25,0,NA,NA,SE,33,S,ESE,7,19,50,53,1020,1018,NA,NA,21,No,
BadgerysCreek,14,20,3,NA,NA,E,28,SSW,E,6,11,95,72,1020,1017,NA,NA,19,Yes,
BadgerysCreek,14,28,0,NA,NA,ENE,19,NNW,E,2,7,84,46,1015,1010,NA,NA,27,No,
BadgerysCreek,16,18,1,NA,NA,SSE,20,S,ESE,2,4,88,81,1013,1011,NA,NA,17,No,
BadgerysCreek,14,23,13,NA,NA,ESE,30,SW,E,2,17,75,51,1017,1014,NA,NA,22,Yes,
BadgerysCreek,13,28,0,NA,NA,S,46,N,NNE,11,19,64,42,1013,1006,NA,NA,27,No,
BadgerysCreek,9,22,0,NA,NA,S,50,W,S,7,22,45,46,1014,1015,NA,NA,20,No,
BadgerysCreek,13,24,1,NA,NA,ENE,33,SSE,ESE,13,17,58,48,1022,1021,NA,NA,21,Yes,
BadgerysCreek,8,29,0,NA,NA,NNE,31,NNE,NNE,13,13,64,34,1018,1011,NA,NA,27,No,
BadgerysCreek,16,19,0,NA,NA,SSE,43,S,SE,13,11,63,64,1017,1017,NA,NA,18,No,
BadgerysCreek,13,24,0,NA,NA,ESE,35,SSW,ENE,6,13,66,50,1020,1018,NA,NA,22,No,
BadgerysCreek,15,29,0,NA,NA,NE,31,NNE,NNE,7,11,69,47,1019,1014,NA,NA,28,No,
BadgerysCreek,16,37,0,NA,NA,ENE,35,SW,E,4,20,65,31,1014,1012,NA,NA,34,No,
BadgerysCreek,17,32,0,NA,NA,ENE,44,SSE,ESE,4,15,78,60,1016,1012,NA,NA,27,No,
BadgerysCreek,19,25,2,NA,NA,SSW,26,S,ENE,6,11,82,71,1014,1014,NA,NA,24,Yes,
BadgerysCreek,17,22,10,NA,NA,ENE,22,S,ENE,4,9,91,83,1018,1016,NA,NA,22,Yes,
BadgerysCreek,18,31,3,NA,NA,E,26,NNW,N,6,11,88,58,1017,1013,NA,NA,29,Yes,
BadgerysCreek,18,38,0,NA,NA,WSW,28,NE,NNE,2,15,73,36,1013,1009,NA,NA,36,No,
BadgerysCreek,18,37,0,NA,NA,E,35,ENE,E,7,15,73,36,1012,1007,NA,NA,35,No,
BadgerysCreek,17,28,0,NA,NA,SE,33,NE,ESE,4,22,71,66,1014,1015,NA,NA,21,No,
BadgerysCreek,16,29,0,NA,NA,ENE,28,SW,NNE,2,13,64,44,1019,1015,NA,NA,27,No,
BadgerysCreek,14,34,0,NA,NA,E,31,NE,E,6,22,70,37,1017,1012,NA,NA,33,No,
BadgerysCreek,15,38,0,NA,NA,E,30,SE,NNE,2,13,69,23,1016,1013,NA,NA,37,No,
BadgerysCreek,18,34,0,NA,NA,E,35,WSW,SE,6,19,75,39,1021,1018,NA,NA,33,No,
BadgerysCreek,21,33,0,NA,NA,ENE,31,SE,ENE,6,19,68,42,1022,1017,NA,NA,31,No,
BadgerysCreek,16,42,0,NA,NA,WNW,52,NNE,NNW,6,30,58,17,1006,999,NA,NA,40,No,
BadgerysCreek,20,26,0,NA,NA,E,37,ESE,E,11,19,62,50,999,1001,NA,NA,23,No,
BadgerysCreek,18,27,0,NA,NA,ENE,35,S,ENE,7,15,64,52,1010,1009,NA,NA,26,No,
BadgerysCreek,18,38,0,NA,NA,ESE,30,N,ENE,11,7,62,31,1010,1004,NA,NA,36,No,
BadgerysCreek,19,38,0,NA,NA,NNE,33,W,ESE,2,9,58,34,1006,1005,NA,NA,36,No,
BadgerysCreek,20,24,0,NA,NA,SE,26,NE,ESE,9,13,75,79,1011,1009,NA,NA,22,No,
BadgerysCreek,16,25,5,NA,NA,SSE,46,S,SE,15,26,66,40,1016,1017,NA,NA,24,Yes,
BadgerysCreek,13,28,0,NA,NA,ENE,37,S,ENE,4,7,59,38,1020,1016,NA,NA,26,No,
BadgerysCreek,14,35,0,NA,NA,ESE,39,SW,E,2,22,69,33,1015,1010,NA,NA,34,No,
BadgerysCreek,17,35,0,NA,NA,E,31,SSW,E,2,20,71,40,1013,1006,NA,NA,34,No,
BadgerysCreek,19,46,0,NA,NA,WNW,80,N,W,6,20,65,15,1003,998,NA,NA,44,No,
BadgerysCreek,20,25,1,NA,NA,SE,26,ESE,SE,7,11,63,81,1013,1014,NA,NA,20,No,
BadgerysCreek,19,25,1,NA,NA,E,17,SW,ESE,6,4,73,61,1018,1016,NA,NA,23,No,
BadgerysCreek,19,29,1,NA,NA,ENE,31,ESE,NNE,4,15,91,54,1016,1012,NA,NA,28,Yes,
BadgerysCreek,17,34,0,NA,NA,NW,31,N,WNW,6,15,76,53,1010,1007,NA,NA,28,No,
BadgerysCreek,20,26,1,NA,NA,SSE,30,SSE,SE,7,17,77,59,1016,1015,NA,NA,25,Yes,
BadgerysCreek,20,31,0,NA,NA,E,33,SSW,E,6,13,64,43,1018,1014,NA,NA,31,No,
BadgerysCreek,19,34,0,NA,NA,E,39,N,E,6,24,78,44,1013,1009,NA,NA,33,No,
BadgerysCreek,21,33,0,NA,NA,ENE,46,ENE,ENE,7,20,75,54,1013,1009,NA,NA,31,No,
BadgerysCreek,19,23,35,NA,NA,ENE,24,NNE,NE,7,15,100,86,1009,1009,NA,NA,22,Yes,
BadgerysCreek,20,22,7,NA,NA,NE,43,ESE,ENE,7,9,100,100,1009,1008,NA,NA,21,Yes,
BadgerysCreek,18,28,116,NA,NA,WSW,37,W,E,7,13,89,75,1002,1004,NA,NA,25,Yes,
BadgerysCreek,19,27,0,NA,NA,ESE,28,SE,NE,4,17,79,61,1015,1013,NA,NA,26,No,
BadgerysCreek,19,33,0,NA,NA,E,31,N,NNE,7,13,84,51,1013,1007,NA,NA,32,No,
BadgerysCreek,15,18,31,NA,NA,S,50,SSW,SSW,17,17,96,92,1015,1017,NA,NA,17,Yes,
BadgerysCreek,15,21,18,NA,NA,SSE,43,SW,S,15,26,85,73,1022,1021,NA,NA,19,Yes,
BadgerysCreek,16,24,5,NA,NA,SE,33,SSE,SE,9,15,79,62,1022,1021,NA,NA,23,Yes,
BadgerysCreek,18,26,3,NA,NA,ESE,41,S,ESE,7,19,89,52,1022,1020,NA,NA,24,Yes,
BadgerysCreek,17,27,0,NA,NA,ENE,31,SW,ENE,6,15,83,52,1022,1019,NA,NA,27,No,
BadgerysCreek,16,28,0,NA,NA,NNE,26,NA,N,0,15,89,52,1021,1018,NA,NA,27,No,
BadgerysCreek,15,29,0,NA,NA,ENE,28,SW,N,6,9,92,47,1020,1017,NA,NA,28,No,
BadgerysCreek,16,28,0,NA,NA,ENE,24,W,E,2,11,91,50,1022,1020,NA,NA,26,No,
BadgerysCreek,16,29,0,NA,NA,NE,26,SW,ENE,4,9,90,44,1022,1018,NA,NA,29,No,
BadgerysCreek,16,30,0,NA,NA,ENE,28,NA,ENE,0,9,88,48,1020,1017,NA,NA,28,No,
BadgerysCreek,17,28,0,NA,NA,ESE,28,WSW,ESE,4,6,95,54,1021,1019,NA,NA,27,No,
BadgerysCreek,17,28,0,NA,NA,E,26,SW,NE,4,6,88,55,1021,1018,NA,NA,25,No,
BadgerysCreek,14,30,0,NA,NA,NE,26,NA,NNE,0,9,89,41,1015,1010,NA,NA,29,No,
BadgerysCreek,17,27,0,NA,NA,SSE,19,SW,S,6,7,85,68,1012,1011,NA,NA,25,No,
BadgerysCreek,19,25,0,NA,NA,E,20,SSW,E,7,11,78,68,1017,1016,NA,NA,24,No,
BadgerysCreek,18,31,0,NA,NA,ENE,20,N,NE,7,6,91,49,1014,1008,NA,NA,30,No,
BadgerysCreek,16,24,0,NA,NA,SW,43,SSW,SSE,19,15,62,34,1013,1015,NA,NA,23,No,
BadgerysCreek,11,24,0,NA,NA,ENE,30,SW,ENE,17,4,60,36,1021,1020,NA,NA,23,No,
BadgerysCreek,10,25,0,NA,NA,E,30,SW,ENE,9,7,70,39,1024,1022,NA,NA,24,No,
BadgerysCreek,12,27,0,NA,NA,ESE,28,SW,NNE,7,13,84,43,1025,1022,NA,NA,26,No,
BadgerysCreek,13,30,0,NA,NA,NNE,37,NA,NNE,0,26,93,45,1019,1013,NA,NA,28,No,
BadgerysCreek,17,32,0,NA,NA,NW,50,NNE,NNE,15,13,64,47,1013,1011,NA,NA,31,No,
BadgerysCreek,19,31,0,NA,NA,W,35,ENE,SSW,7,7,61,49,1016,1013,NA,NA,29,No,
BadgerysCreek,18,33,0,NA,NA,WNW,28,WSW,ENE,7,9,81,41,1016,1011,NA,NA,31,No,
BadgerysCreek,12,30,0,NA,NA,ESE,22,SW,SW,6,6,64,41,1019,1017,NA,NA,29,No,
BadgerysCreek,16,28,0,NA,NA,NE,26,NA,N,0,7,94,57,1020,1016,NA,NA,27,No,
BadgerysCreek,18,32,0,NA,NA,NNE,22,N,N,4,13,92,53,1019,1015,NA,NA,30,No,
BadgerysCreek,17,32,0,NA,NA,WNW,33,NA,NNW,0,7,89,44,1016,1012,NA,NA,30,No,
BadgerysCreek,13,23,4,NA,NA,SW,56,SE,SE,7,13,65,54,1019,1017,NA,NA,21,Yes,
BadgerysCreek,11,26,0,NA,NA,NNE,26,W,NE,2,11,75,45,1018,1012,NA,NA,25,No,
BadgerysCreek,15,25,0,NA,NA,SW,39,S,SW,9,17,77,44,1011,1011,NA,NA,24,No,
BadgerysCreek,15,27,0,NA,NA,E,31,SW,ESE,6,7,72,47,1018,1015,NA,NA,25,No,
BadgerysCreek,11,27,0,NA,NA,E,28,SW,SSW,6,13,83,35,1016,1013,NA,NA,26,No,
BadgerysCreek,13,19,1,NA,NA,SSW,35,SSW,SSW,7,13,100,67,1021,1022,NA,NA,17,No,
BadgerysCreek,14,20,9,NA,NA,SE,20,SW,ENE,9,7,98,87,1028,1028,NA,NA,18,Yes,
BadgerysCreek,15,21,5,NA,NA,SSE,19,SSW,ESE,7,9,92,78,1031,1029,NA,NA,19,Yes,
BadgerysCreek,13,22,1,NA,NA,NE,28,NNE,NNE,6,6,100,62,1028,1025,NA,NA,21,Yes,
BadgerysCreek,11,24,3,NA,NA,ENE,33,WSW,N,7,7,83,51,1025,1021,NA,NA,24,Yes,
BadgerysCreek,11,25,11,NA,NA,ESE,26,WSW,ESE,9,15,85,65,1025,1023,NA,NA,22,Yes,
BadgerysCreek,13,24,0,NA,NA,SE,30,SW,ENE,9,9,86,72,1027,1024,NA,NA,22,No,
BadgerysCreek,10,25,3,NA,NA,N,24,NA,NNE,0,11,88,49,1025,1021,NA,NA,24,Yes,
BadgerysCreek,10,27,0,NA,NA,ESE,15,N,E,4,6,82,36,1024,1021,NA,NA,27,No,
BadgerysCreek,13,26,0,NA,NA,NNE,22,WSW,ENE,6,11,79,47,1026,1022,NA,NA,25,No,
BadgerysCreek,10,26,0,NA,NA,N,24,NA,NE,0,9,91,44,1022,1016,NA,NA,26,No,
BadgerysCreek,11,29,0,NA,NA,NNE,15,NA,NNW,0,4,81,35,1014,1010,NA,NA,29,No,
BadgerysCreek,12,27,0,NA,NA,W,26,NNW,SE,6,7,90,41,1010,1007,NA,NA,27,No,
BadgerysCreek,15,21,21,NA,NA,SSE,24,SW,SSE,7,13,98,71,1016,1014,NA,NA,20,Yes,
BadgerysCreek,12,23,0,NA,NA,E,22,SW,SE,13,13,81,67,1017,1014,NA,NA,21,No,
BadgerysCreek,13,25,0,NA,NA,SSE,30,W,SE,2,17,81,71,1015,1012,NA,NA,21,No,
BadgerysCreek,11,20,0,NA,NA,SW,57,SSW,SSW,20,28,56,41,1016,1014,NA,NA,18,No,
BadgerysCreek,13,18,5,NA,NA,SW,46,SW,S,19,19,89,69,1014,1015,NA,NA,18,Yes,
BadgerysCreek,9,21,18,NA,NA,WSW,17,SW,ENE,11,6,72,47,1016,1012,NA,NA,20,Yes,
BadgerysCreek,11,24,1,NA,NA,NW,33,NA,W,0,20,91,41,1011,1007,NA,NA,23,No,
BadgerysCreek,8,24,0,NA,NA,SW,30,NA,SSW,0,20,69,44,1013,1012,NA,NA,23,No,
BadgerysCreek,7,23,0,NA,NA,SW,28,WSW,ENE,9,7,68,40,1019,1016,NA,NA,22,No,
BadgerysCreek,7,23,0,NA,NA,SW,28,SW,WNW,4,6,65,44,1022,1019,NA,NA,23,No,
BadgerysCreek,6,26,0,NA,NA,W,24,N,WSW,4,11,73,37,1023,1019,NA,NA,25,No,
BadgerysCreek,8,25,0,NA,NA,N,22,NA,N,0,9,70,41,1022,1017,NA,NA,24,No,
BadgerysCreek,7,29,0,NA,NA,NW,19,N,N,2,4,86,30,1019,1016,NA,NA,29,No,
BadgerysCreek,9,28,0,NA,NA,ESE,19,NNW,NE,2,4,67,36,1023,1020,NA,NA,28,No,
BadgerysCreek,15,23,0,NA,NA,E,20,SW,ESE,7,11,89,72,1026,1022,NA,NA,21,No,
BadgerysCreek,16,26,0,NA,NA,SE,24,NA,E,0,4,82,57,1019,1014,NA,NA,25,No,
BadgerysCreek,9,19,0,NA,NA,SW,31,SW,SSE,15,11,57,53,1026,1025,NA,NA,18,No,
BadgerysCreek,6,22,0,NA,NA,NNE,28,WSW,NNE,2,11,77,48,1027,1021,NA,NA,21,No,
BadgerysCreek,8,26,0,NA,NA,SE,39,NE,SE,4,24,76,63,1017,1018,NA,NA,20,No,
BadgerysCreek,9,19,0,NA,NA,SW,20,SW,SSE,13,7,59,46,1025,1022,NA,NA,18,No,
BadgerysCreek,7,20,0,NA,NA,SSW,24,SW,SE,15,13,63,58,1027,1024,NA,NA,18,No,
BadgerysCreek,10,20,0,NA,NA,WSW,17,SW,ESE,11,6,75,64,1029,1027,NA,NA,19,No,
BadgerysCreek,8,22,0,NA,NA,N,17,NA,NE,0,9,100,56,1031,1028,NA,NA,21,No,
BadgerysCreek,7,23,0,NA,NA,ENE,17,NA,NNE,0,6,100,49,1031,1027,NA,NA,23,No,
BadgerysCreek,6,24,0,NA,NA,WSW,13,SW,SE,4,4,100,47,1031,1028,NA,NA,23,No,
BadgerysCreek,8,23,0,NA,NA,ESE,22,SW,ESE,11,15,85,68,1031,1027,NA,NA,21,No,
BadgerysCreek,10,22,0,NA,NA,NE,24,NA,NNE,0,13,100,53,1027,1023,NA,NA,22,No,
BadgerysCreek,9,19,0,NA,NA,N,17,N,SSW,2,2,100,71,1019,1014,NA,NA,19,No,
BadgerysCreek,12,19,2,NA,NA,SW,28,SW,SSW,17,15,61,36,1014,1011,NA,NA,18,Yes,
BadgerysCreek,2,20,0,NA,NA,WNW,41,NE,WNW,2,26,78,41,1014,1010,NA,NA,19,No,
BadgerysCreek,8,21,0,NA,NA,W,54,N,W,9,30,64,44,1010,1008,NA,NA,18,No,
BadgerysCreek,9,18,0,NA,NA,W,46,WSW,W,17,19,53,41,1012,1012,NA,NA,17,No,
BadgerysCreek,6,19,0,NA,NA,WSW,33,WSW,SW,20,17,52,38,1015,1012,NA,NA,18,No,
BadgerysCreek,3,19,0,NA,NA,SW,31,NA,WSW,0,17,67,36,1017,1014,NA,NA,18,No,
BadgerysCreek,3,19,0,NA,NA,SW,41,NE,WSW,4,24,87,47,1019,1015,NA,NA,18,No,
BadgerysCreek,3,22,0,NA,NA,SW,35,S,SW,2,24,82,41,1016,1013,NA,NA,20,No,
BadgerysCreek,4,16,0,NA,NA,WSW,19,SSE,SW,7,9,81,74,1015,1010,NA,NA,14,No,
BadgerysCreek,10,15,18,NA,NA,SSW,37,SW,SW,11,15,97,92,1014,1014,NA,NA,15,Yes,
BadgerysCreek,11,17,25,NA,NA,S,37,SSW,SSW,15,19,78,67,1020,1019,NA,NA,17,Yes,
BadgerysCreek,9,20,1,NA,NA,W,22,SSW,SW,7,13,76,42,1024,1022,NA,NA,20,No,
BadgerysCreek,3,21,0,NA,NA,NE,13,W,NNE,2,7,91,46,1026,1023,NA,NA,19,No,
BadgerysCreek,6,20,0,NA,NA,SW,20,WSW,SE,9,7,85,55,1030,1028,NA,NA,19,No,
BadgerysCreek,10,19,5,NA,NA,N,19,WSW,N,6,7,99,73,1033,1030,NA,NA,18,Yes,
BadgerysCreek,10,18,1,NA,NA,N,13,NNW,NNE,4,2,100,83,1032,1028,NA,NA,17,No,
BadgerysCreek,7,21,0,NA,NA,NNE,13,NNE,NE,2,4,100,65,1029,1026,NA,NA,20,No,
BadgerysCreek,6,23,0,NA,NA,NE,11,NE,NNE,2,7,100,56,1028,1024,NA,NA,22,No,
BadgerysCreek,8,20,0,NA,NA,N,28,NA,N,0,13,100,73,1019,1014,NA,NA,18,No,
BadgerysCreek,13,15,11,NA,NA,SW,52,WSW,SSW,13,19,100,66,1007,1011,NA,NA,15,Yes,
BadgerysCreek,9,18,5,NA,NA,WSW,39,SW,WSW,24,7,57,40,1021,1019,NA,NA,18,Yes,
BadgerysCreek,5,21,0,NA,NA,WSW,22,WSW,NNE,11,6,75,56,1026,1024,NA,NA,19,No,
BadgerysCreek,6,18,0,NA,NA,NNE,17,NA,N,0,9,100,77,1026,1022,NA,NA,17,No,
BadgerysCreek,8,16,0,NA,NA,N,11,NA,SW,0,6,100,80,1023,1020,NA,NA,15,No,
BadgerysCreek,11,21,0,NA,NA,WSW,30,SW,S,6,9,96,59,1020,1019,NA,NA,20,No,
BadgerysCreek,9,17,0,NA,NA,WSW,17,WSW,ESE,9,6,79,67,1031,1029,NA,NA,16,No,
BadgerysCreek,6,19,0,NA,NA,NNE,24,SW,NNE,4,11,100,62,1029,1024,NA,NA,18,No,
BadgerysCreek,4,15,0,NA,NA,WSW,7,N,NNW,4,4,100,100,1022,1019,NA,NA,14,No,
BadgerysCreek,3,19,3,NA,NA,NNE,13,NNE,NNE,2,6,100,64,1021,1018,NA,NA,17,Yes,
BadgerysCreek,6,14,0,NA,NA,NNW,19,NA,N,0,4,100,100,1015,1010,NA,NA,14,No,
BadgerysCreek,7,19,7,NA,NA,NW,31,E,NW,6,15,100,58,1007,1004,NA,NA,17,Yes,
BadgerysCreek,5,19,0,NA,NA,W,41,S,WSW,6,17,98,55,1006,1004,NA,NA,17,No,
BadgerysCreek,11,18,0,NA,NA,SW,48,SW,WSW,24,28,58,47,1011,1011,NA,NA,17,No,
BadgerysCreek,5,18,0,NA,NA,SW,30,NNE,WSW,6,13,75,47,1015,1012,NA,NA,17,No,
BadgerysCreek,3,17,0,NA,NA,WSW,37,SW,WSW,13,20,72,54,1010,1009,NA,NA,16,No,
BadgerysCreek,2,17,0,NA,NA,S,33,NA,SW,0,11,100,55,1014,1013,NA,NA,15,No,
BadgerysCreek,8,16,0,NA,NA,SW,43,SW,SSW,24,19,67,52,1023,1021,NA,NA,15,No,
BadgerysCreek,7,16,0,NA,NA,SW,26,SW,S,17,6,73,58,1025,1021,NA,NA,15,No,
BadgerysCreek,5,17,0,NA,NA,WSW,19,SW,ESE,6,9,99,61,1022,1019,NA,NA,14,No,
BadgerysCreek,5,15,0,NA,NA,SSE,22,SW,SSW,13,4,90,91,1025,1024,NA,NA,12,No,
BadgerysCreek,9,14,9,NA,NA,SW,26,SW,SSE,11,13,100,82,1029,1027,NA,NA,13,Yes,
BadgerysCreek,9,13,14,NA,NA,SSW,35,WSW,WSW,13,7,91,85,1022,1018,NA,NA,13,Yes,
BadgerysCreek,9,14,18,NA,NA,SW,33,SW,SSW,7,7,100,100,1016,1016,NA,NA,12,Yes,
BadgerysCreek,10,18,38,NA,NA,SSE,33,SSW,S,11,17,100,67,1021,1021,NA,NA,17,Yes,
BadgerysCreek,12,18,4,NA,NA,SE,20,SW,SSW,7,4,100,88,1023,1021,NA,NA,16,Yes,
BadgerysCreek,10,16,0,NA,NA,WSW,17,SW,SSE,13,7,100,100,1024,1023,NA,NA,14,No,
BadgerysCreek,11,13,30,NA,NA,S,19,SW,SW,9,11,100,100,1025,1023,NA,NA,13,Yes,
BadgerysCreek,10,17,10,NA,NA,WSW,17,SE,SW,4,6,91,82,1026,1024,NA,NA,14,Yes,
BadgerysCreek,7,20,0,NA,NA,SW,19,SW,NE,6,6,96,49,1025,1022,NA,NA,18,No,
BadgerysCreek,4,19,0,NA,NA,WSW,15,SW,WSW,2,6,100,54,1025,1021,NA,NA,18,No,
BadgerysCreek,4,18,0,NA,NA,SW,15,NA,NNE,0,6,92,56,1025,1021,NA,NA,17,No,
BadgerysCreek,1,21,0,NA,NA,NW,44,SW,W,6,17,100,43,1016,1012,NA,NA,21,No,
BadgerysCreek,6,18,0,NA,NA,W,52,WNW,W,22,30,50,30,1011,1011,NA,NA,17,No,
BadgerysCreek,2,16,0,NA,NA,W,30,N,WSW,7,15,73,38,1020,1018,NA,NA,16,No,
BadgerysCreek,1,17,0,NA,NA,WSW,30,NA,WSW,0,9,81,45,1027,1026,NA,NA,17,No,
BadgerysCreek,1,17,0,NA,NA,SW,33,NA,WSW,0,15,100,46,1032,1030,NA,NA,17,No,
BadgerysCreek,4,15,0,NA,NA,E,24,SW,ENE,11,13,78,72,1035,1034,NA,NA,13,No,
BadgerysCreek,7,16,0,NA,NA,WSW,13,SW,ENE,7,7,92,67,1034,1032,NA,NA,15,No,
BadgerysCreek,3,17,0,NA,NA,NE,11,NA,NNE,0,6,100,62,1036,1032,NA,NA,17,No,
